,index,Covered in Warranty,Warranty Service Type,Processor Variant,Clock Speed,Finger Print Sensor,MS Office Provided,Weight,Processor Generation,Screen Resolution,Not Covered in Warranty,Speakers,Sales Package,Disk Drive,Suitable For,Backlit Keyboard,Touchscreen,Processor Name,Bluetooth,RAM Type,Screen Type,id,Domestic Warranty,Series,Operating System,Model Number,Screen Size,USB Port,SSD,Processor Brand,Internal Mic,Wireless LAN,Storage Type,Color,Battery Cell,Type,Keyboard,SSD Capacity,Warranty Summary,Model Name,Part Number,RAM,Graphic Processor,Web Camera,Power Supply,HDMI Port,Dimensions,OS Architecture,Face Recognition,Pointer Device,EMMC Storage Capacity,Dedicated Graphic Memory Type,Dedicated Graphic Memory Capacity,Refresh Rate,Battery Backup,Ethernet,Expandable Memory,Expandable SSD Capacity,Supported Operating System,Cache,Number of Cores,Mic In,Additional Features,Memory Slots,RAM Frequency,RJ45,Sound Properties,Lock Port,Security Chip,Chipset,RPM,Multi Card Slot,Hardware Interface,Sound Chip,Included Software,Antivirus,Inbuilt 4G LTE,Stylus Included,NFC Support,Wireless WAN,Laptop Bag,System Architecture,Brightness,RJ11,VGA Port,Color Gamut,TGP,Other Accessories,International Warranty,HDD Capacity,Dock Port,Firewire Port,Read/Write Speed,S-video,Certification,Recovery Options,Optane Memory,Rating,price,Link,Names
570,0,Manufacturing Defects,Onsite,7520U,2.8GHz Upto 4.3GHz,,Yes,1.78 Kg,,1920 x 1080 Pixel,Physical damage,,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,"Entertainment, Everyday Use, Performance, Processing & Multitasking, Learning, Travel & Business",No,No,Ryzen 5 Quad Core,v5.1,LPDDR5,Full HD,570,1 Year,Extensa,Windows 11 Home,EX215-23,39.62 cm (15.6 Inch),"2 x USB 3.2 Port, 1 x USB Type-C Port with DC-in",Yes,AMD,,WIFI 6,SSD,Steel Gray,3 Cell,Notebook,99-/100-/103-key Acer keyboard layout with international language support including indicators of CapsLock and F4/Microphone mute,512 GB,1 Year International Travelers Warranty,EX215-23,UN.EH3SI.002,8 GB,AMD Radeon AMD,T-Type HD camera,3-pin 45 W /65 W AC adapter,1 x HDMI Port,362.9 x 237.5 x 18.9mm,64 bit,,"Multi-gesture touchpad, supporting two-finger scroll; pinch; gestures to open Cortana, Action Center, multitasking; application commands",,,,,,,8 GB,,,,,,40 Wh Li-ion battery,,,,,,,,,,,,,,,,,,,64 Bit,,,,,,,,,,,,,,,,4.1,"₹50,999",https://www.flipkart.com/acer-extensa-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-ex215-23-notebook/p/itm40e593d3ea893?pid=COMGMXKHJWDAXEWJ&lid=LSTCOMGMXKHJWDAXEWJP7NGPF&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_25_595&otracker=search&otracker1=search&fm=organic&iid=31460fb7-c2f8-48c3-be18-ec31903a608e.COMGMXKHJWDAXEWJ.SEARCH&ppt=None&ppn=None&ssid=ec7fxm4vds0000001738140564536&qH=eefe54b149d5f44e,Acer Extensa AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) EX215-23 Notebook
571,0,Manufacturing Defects,Onsite,13900H,Up to 5.4 GHz,,Yes,1.70 Kg,13th Gen,2880 x 1620 Pixel,Physical Damage,Yes,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Processing & Multitasking,,No,Core i9,v5.3,LPDDR5,"2.8K, OLED, 16:9 aspect ratio, 0.2ms response time, 120Hz refresh rate, 600nits HDR peak brightness, 100% DCI-P3 color gamut, 1,000,000:1, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, PANTONE Validated, Glossy display, 70% less harmful blue light, TÜV Rheinland-certified",571,,Vivobook S 15 OLED,Windows 11 Home,S5504VA-MA943WS,39.62 cm (15.6 Inch),"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-A, 1 x Thunderbolt 4 supports display / power delivery",Yes,Intel,Yes,Wi-Fi 6E(802.11ax) (Dual band) 2*2,SSD,Cool Silver,,Thin and Light Laptop,Backlit Chiclet Keyboard,512 GB,1 Year Onsite Warranty,S5504VA-MA943WS,90NB0ZK3-M00700,16 GB,Intel Integrated Iris Xe,1080p FHD camera With privacy shutter,,,359.3 x 229.4 x 17.9 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"₹91,990",https://www.flipkart.com/asus-vivobook-s-15-oled-intel-core-i9-13th-gen-13900h-16-gb-512-gb-ssd-windows-11-home-s5504va-ma943ws-thin-light-laptop/p/itm9bb268d9b1aab?pid=COMH3BGBN2AN3TWX&lid=LSTCOMH3BGBN2AN3TWXAFJW5Q&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_25_596&otracker=search&otracker1=search&fm=organic&iid=31460fb7-c2f8-48c3-be18-ec31903a608e.COMH3BGBN2AN3TWX.SEARCH&ppt=None&ppn=None&ssid=ec7fxm4vds0000001738140564536&qH=eefe54b149d5f44e,ASUS Vivobook S 15 OLED Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Home) S5504VA-MA9...
572,0,Manufacturing Damage,Onsite,12450H,,,No,2.3 Kg,12th Gen,1920 x 1080 Pixels,Physical Damage,,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Gaming,,No,Core i5,v5.3,DDR4,,572,1 Year,Victus,Windows 11 Home,15-fa1226TX,39.62 cm (15.6 inch),,Yes,Intel,,,SSD,Performance Blue,,Gaming Laptop,,512 GB,1 Year Onsite Warranty,15-fa1226TX,A03H2PA#ACJ,8 GB,NVIDIA GeForce RTX 2050,,,,,,,,,DDR4,4 GB,,Upto 6 Hours and 30 Minutes,,,,Windows 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,"₹57,990",https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1226tx-gaming-laptop/p/itm9ad6649afe111?pid=COMHY8KVEKZVERUA&lid=LSTCOMHY8KVEKZVERUADILR5M&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_25_597&otracker=search&otracker1=search&fm=organic&iid=en_qDFzViH9bP3N2tXF9kjV38bI2lUvMSAs15i5EaQax1-Z4n5h662ZFjoWFi5xvYiY1wgFn1mdWORYBAf47QdURPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ec7fxm4vds0000001738140564536&qH=eefe54b149d5f44e,HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...
573,0,Manufacturing Defects,Carry-in,5700U,Upto 4.3 GHz,,Yes,1.61 kg,,1920 x 1080 Pixel,Physical Damage,Built-in Dual Dolby Stereo speakers,"Laptop, battery, adapter, cables and user manuals",Not Available,Processing & Multitasking,No,No,Ryzen 7 Octa Core,v5.2,DDR4,"FHD, IPS 250nits Anti-glare",573,1 Year,IdeaPad 1,Windows 11 Home,15ALC7,39.62 cm (15.6 inch),"1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1",Yes,AMD,Built-in Dual array microphone,"Wi-Fi 6, 11ax 2x2",SSD,Cloud Grey,,Thin and Light Laptop,"Non-backlit, English",512 GB,1 Yr. Onsite + 1 Yr. Accidental Damage Protection,15ALC7,82R400EFIN|82R400EHIN,16 GB,AMD Radeon AMD,HD 720p with Privacy Shutter,,1x HDMI 1.4b,360.2 x 236 x 17.9mm,,,,,,,,,,16 GB,,Windows 11 Home,12 MB,8,Yes,42 Wh,,,,,,,AMD SoC Platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,"₹41,990",https://www.flipkart.com/lenovo-ideapad-1-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-15alc7-thin-light-laptop/p/itmd44c92b46b181?pid=COMHYG8ZDVPTUYYB&lid=LSTCOMHYG8ZDVPTUYYBQHTHWS&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_25_598&otracker=search&otracker1=search&fm=organic&iid=en_qDFzViH9bP3N2tXF9kjV38bI2lUvMSAs15i5EaQax19ITZKFuoiQ2G7KIypkw4T3ApFvS_jEQt82rFds9AaDVKV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=ec7fxm4vds0000001738140564536&qH=eefe54b149d5f44e,Lenovo IdeaPad 1 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and Ligh...
574,0,Manufacturing Defects,Onsite,N4120,2.8,,No,1.49 Kg,,1366 x 768 Pixels,Physical Damage,Dual speakers,"Laptop, Power Adapter, User Guide, Warranty Documents",Not Available,Processing & Multitasking,,Yes,Celeron Quad Core,v5.0,LPDDR4,"HD, touch, micro-edge, BrightView, (Brightness: 220 nits, 112 ppi, Color Gamut: 45% NTSC)",574,1 Year,Chromebook,Chrome,14a-ca0504TU,35.56 cm (14 Inch),"2 x SuperSpeed USB Type-C 5Gbps signaling rate,(USB Power Delivery, DisplayPort 1.2) 1 x SuperSpeed USB Type-A 5Gbps signaling rate",No,Intel,Integrated dual array digital microphones,Realtek RTL8822CE 802.11a/b/g/n/ac Wi-Fi,eMMC,Forest Teal,2,Chromebook,"Full-size, jet black keyboard",,1 Year Onsite warranty,14a-ca0504TU,678M6PA#ACJ,4 GB,Intel Integrated UHD Graphics,HP Wide Vision 720p HD camera,,,325 x 219 x 17.9 mm,64 bit,,HP Imagepad with multi-touch gesture support,64 GB,,,,,,,,Chrome 64,4,2,Yes,47 Wh Li-ion polymer battery,,2400 MHz,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,4.1,"₹27,490",https://www.flipkart.com/hp-chromebook-intel-celeron-quad-core-n4120-4-gb-64-gb-emmc-storage-chrome-os-14a-ca0504tu/p/itm786e711f402fa?pid=COMGBHKF9E65BFZP&lid=LSTCOMGBHKF9E65BFZP5UAU9E&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_25_599&otracker=search&otracker1=search&fm=organic&iid=31460fb7-c2f8-48c3-be18-ec31903a608e.COMGBHKF9E65BFZP.SEARCH&ppt=None&ppn=None&ssid=ec7fxm4vds0000001738140564536&qH=eefe54b149d5f44e,HP Chromebook Intel Celeron Quad Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Chromeb...
575,0,Manufacturing Defects,Onsite,,,,No,1.24 Kg,,2560 x 1664 Pixel,Physical Damage,Built-in Speakers,"MacBook Air, USB-C Power Adapter, USB-C to MagSafe 3 Cable (2 m)",Not Available,Processing & Multitasking,Yes,No,M3,v5.3,Unified Memory,"Liquid Retina display, LED-backlit Display with IPS Technology, Native Resolution at 224 pixels per inch, 500 nits Brightness",575,1 Year,MacBook Air,macOS Sonoma,MXCV3HN/A,33.02 cm (13 Inch),"2 x Thunderbolt / USB 4 ports with support for Charging, DisplayPort, Thunderbolt 3 (up to 40 Gbps), USB 4 (up to 40 Gbps)",Yes,Apple,"Three-mic array with directional beamforming, Voice Isolation and Wide Spectrum microphone modes (M3), Enhanced voice clarity in audio and video calls",Wi-Fi 6 (802.11ax),SSD,Midnight,,Thin and Light Laptop,Backlit Magic Keyboard,512 GB,1 Year Onsite Warranty,MacBook Air,MXCV3HN/A,16 GB,NA,1080p FaceTime HD camera,USB-C Power Adapter,,304.1 x 215 x 11.3 mm,,,Force Touch Trackpad,,,,,Upto 18 Hours,,,,,,8,,52.6-watt‑hour Lithium‑Polymer Battery,,,,"Four-speaker sound system, Support for Spatial Audio when playing music or video with Dolby Atmos on built-in speakers, Spatial Audio with dynamic head tracking when using, AirPods (3rd generation), AirPods Pro and AirPods Max, Three-mic array with directional beamforming, Voice Isolation and Wide Spectrum microphone modes (M3), Enhanced voice clarity in audio and video calls (M3), 3.5 mm headphone jack with advanced support for high‑impedance headphones",,,,,,,,"Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos",,,,,,,,,,,,,,,,,,,,,,,4.7,"₹1,34,900",https://www.flipkart.com/apple-macbook-air-m3-16-gb-512-gb-ssd-macos-sonoma-mxcv3hn-a/p/itmb1aa0cc739560?pid=COMGYP5GJJFZ5THM&lid=LSTCOMGYP5GJJFZ5THMFVSQWV&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_25_600&otracker=search&otracker1=search&fm=organic&iid=31460fb7-c2f8-48c3-be18-ec31903a608e.COMGYP5GJJFZ5THM.SEARCH&ppt=None&ppn=None&ssid=ec7fxm4vds0000001738140564536&qH=eefe54b149d5f44e,Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCV3HN/A
576,0,Manufacturing Defects,Onsite,1235U,Max turbo frequency at 4.4 Ghz,No,No,1.45 Kg,12th Gen,1920 x 1080 Pixel,Physical Damage,Two built-in stereo speakers,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Everyday Use,Yes,No,Core i5,v5.2,DDR4,"Full HD display with IPS (In-Plane Switching) technology, LED-backlit TFT LCD",576,,Aspire 3 Backlit,Windows 11 Home,A324-51,35.56 cm (14 Inch),,Yes,Intel,Yes,WIFI 6,SSD,Steel Gray,2 cell,Thin and Light Laptop,84-key Acer backlit keyboard layout with US language,512 GB,1 Year Domestic Warranty,A324-51,UN.343SI.003,16 GB,Intel Integrated Intel Graphics,2M With Privacy Camera Shutter,65 W,1x HDMI Port,321.7 x 206.6 x 19.4 mm,64 bit,No,Touchpad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,"₹44,990",https://www.flipkart.com/acer-aspire-3-backlit-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm4fa0fcf0e2e15?pid=COMHY24RMZ8PUDTT&lid=LSTCOMHY24RMZ8PUDTT6GAEHA&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_26_601&otracker=search&otracker1=search&fm=organic&iid=en_VfqiKDFfKPq0pvL0tQ7GFM-MowdPclYP-8anRt14YDJErWlyk76hCSvKm6D0NnzzA-qgiaSBB_aAT_UzgO-jxPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=8k09l2oeg00000001738140565181&qH=eefe54b149d5f44e,Acer Aspire 3 Backlit Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin a...
577,0,Manufacturing Defects,Carry-in,1305U,Max Frequency up to 4.50 GHz,,No,1.45 Kg,13th Gen,1920 x 1080 Pixel,Physical Damage,Two built-in stereo speakers,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Everyday Use,,No,Core i3,v5.2,DDR4,Full HD,577,,Aspire 3,Windows 11 Home,A324-53,35.56 cm (14 Inch),"2 x USB 3.2 port, 1 x USB 2.0 port, 1 x Type-C port for PD Adapter",Yes,Intel,Yes,WIFI 6,SSD,Steel Gray,,Thin and Light Laptop,84-key Acer keyboard layout with US language: Additional feature.,512 GB,1 Year Carry-in Warranty,A324-53,UN.34RSI.002,8 GB,Intel Integrated UHD,Video conferencing: 2M With Privacy Camera Shutter,,,321.7 x 206.6 x 19.4 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,"₹49,999",https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itma6a6812aa712e?pid=COMH4B6CGTPNVJW9&lid=LSTCOMH4B6CGTPNVJW9JOF4ZC&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_26_602&otracker=search&otracker1=search&fm=organic&iid=en_VfqiKDFfKPq0pvL0tQ7GFM-MowdPclYP-8anRt14YDJbWsxol8Vq_pI5sE_1Fu9dp0MaEcq1Wjc57aq1rR23zfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=8k09l2oeg00000001738140565181&qH=eefe54b149d5f44e,Acer Aspire 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light ...
578,0,Manufacturing Defects,Onsite,,,,No,1.61 kg,,3024 x 1964 Pixels,Physical Damage,Built-in Speakers,"MacBook Pro, 70W USB-C Power Adapter, USB-C to MagSafe 3 Cable (2 m)",Not Available,Processing & Multitasking,Yes,No,M3 Pro,v5.3,Unified Memory,"XDR (Extreme Dynamic Range), 10,00,000:1 contrast ratio, XDR brightness: 1,000 nits sustained full-screen, 1,600 nits peak2 (HDR content only), SDR brightness: 600 nits",578,1 Year,MacBook Pro,macOS Sonoma,MRX33HN/A,35.56 cm (14 Inch),3 x Thunderbolt / USB 4 Ports (USB 4 (up to 40 Gbps),Yes,Apple,Studio‑quality three-mic array with high signal-to-noise ratio and directional beamforming,Wi-Fi 6E (802.11ax),SSD,Space Black,,Thin and Light Laptop,Backlit Magic Keyboard,512 GB,1 Year Limited Warranty,MacBook Pro,MRX33HN/A / MRX43HN/A,18 GB,NA,1080p FaceTime HD camera,,,312.6 x 221.2 x 15.5 mm,,,Force Touch Trackpad,,,,,Upto 18 Hours,,,,,,,Yes,,,,,High-fidelity six-speaker sound system with force-cancelling woofers,,,,,,,,"Built-in Apps- App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos",,,,,,,,,,,,,,,,,,,,,,,4.7,"₹1,87,990",https://www.flipkart.com/apple-macbook-pro-m3-18-gb-512-gb-ssd-macos-sonoma-mrx33hn-a/p/itmcd041a34ee857?pid=COMGUTX8D88UZTPV&lid=LSTCOMGUTX8D88UZTPVI0YGEX&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_26_603&otracker=search&otracker1=search&fm=organic&iid=c6505b7a-8756-40b2-bf93-4daff7e82048.COMGUTX8D88UZTPV.SEARCH&ppt=None&ppn=None&ssid=8k09l2oeg00000001738140565181&qH=eefe54b149d5f44e,Apple MacBook Pro Apple M3 Pro - (18 GB/512 GB SSD/macOS Sonoma) MRX33HN/A
579,0,Manufacturing Defects,Onsite,1115G4,Up to 4.1 GHz,,Yes,1.41 Kg,11th Gen,1920 x 1080 Pixel,Physical Damage,Dual speakers,"Laptop, Power Adapter, User Guide, Warranty Documents",Not Available,"Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",No,No,Core i3,v5.0,DDR4,"FHD, LED, micro-edge, anti-glare (Brightness: 250 nits, 157 ppi, Color Gamut: 45% NTSC)",579,1 Year,14s,Windows 11 Home,14s - dy2507TU,35.56 cm (14 inch),"1x SuperSpeed USB Type-C 5 Gbps signaling rate, 2x SuperSpeed USB Type-A 5Gbps signaling rate",Yes,Intel,Integrated dual array digital microphones,Realtek RTL8822CE 802.11a/b/g/n/ac (2x2) Wi-Fi,SSD,Natural Silver,3,Thin and Light Laptop,"Full-size, Natural Silver keyboard",256 GB,1 Year Onsite Warranty,14s-dy2507TU,6N024PA#ACJ,8 GB,Intel Integrated UHD Graphics,HP True Vision 720p HD camera,,"1x HDMI 2.1, 1x HDMI 1.4b",325 x 216 x 17.0 mm,64 bit,,HP Imagepad with multi-touch gesture support,,,,,,,,,Windows 11 Home,6,2,Yes,"41 Wh Li-ion, Support battery fast charge",,3200 MHz,,,,,,,1x multi-format SD media card reader,PCIe NVMe,,,,,,,,,64,,,,,,,,,,,,,,,,4.3,"₹33,250",https://www.flipkart.com/hp-14s-intel-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-dy2507tu-thin-light-laptop/p/itm3c618978e7a4d?pid=COMGG63H9BFFUYVY&lid=LSTCOMGG63H9BFFUYVYHZ4OGU&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_26_604&otracker=search&otracker1=search&fm=organic&iid=c6505b7a-8756-40b2-bf93-4daff7e82048.COMGG63H9BFFUYVY.SEARCH&ppt=None&ppn=None&ssid=8k09l2oeg00000001738140565181&qH=eefe54b149d5f44e,HP 14s Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) 14s - dy2507TU Thin and Light...
580,0,Manufacturer Defect Only,Onsite,155H,Upto 4.8GHz,Yes,Yes,1.66 kg,,2880 x 1800 Pixel,Physical Damage,"HD Audio Codec, Dolby Atmos, Realtek High Definition Audio, Embedded Stereo Speakers, AKG Quad Speakers","1 Notebook, 1 65W Charger, 1 Data Cable(USB-C to C, 1.8m), 1 Quick Start Guide, 1 S-Pen",Not Available,"Everyday Use, Entertainment, Performance, Processing & Multitasking",Yes,Yes,Core Ultra 7,v5.3,LPDDR5X,WQXGA+ Dynamic AMOLED 2X Display,580,1 Year,Galaxy Book4 Pro 360 Evo AI PC,Windows 11 Home,NP960QGK-KG2IN / NP960QGK-LG2IN,40.64 cm (16 inch),"2 x TBT4, 1 x USB Type A",Yes,Intel,Internal Digital Array MIC,802.11a/b/g/n/ac/ax,SSD,Moonstone Gray,4 Cell Lithium Ion Battery,2 in 1 Laptop,QWERTY,1 TB,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,NP960QGK-KG2IN / NP960QGK-LG2IN,NP960QGK-KG2IN / NP960QGK-LG2IN,16 GB,Intel Integrated Arc,2 Megapixel,65W AC Adapter,1 x HDMI,355.4 x 12.8 x 252.2mm,64 bit,No,Touchpad with Multi Finger Gesture,,,,,Upto 7.5 Hours,,Upto 32 GB,,Windows 11 Home,24 MB,16,Yes,,,7467 MHz,No,Dolby Atmos and AKG Quad Speakers,,Trusted Platform Module (TPM),Intel Core Ultra 7,,Yes,HDMI,Realtek High Definition Audio,MS Office Home and Student 2021,,,Yes,,,No,64 bit,,No,No,,,,,,,,,,,,,4.6,"₹1,64,990",https://www.flipkart.com/samsung-galaxy-book4-pro-360-evo-ai-pc-intel-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-np960qgk-kg2in-np960qgk-lg2in-2-1-laptop/p/itm1030a9e24fff7?pid=COMGY2H4MWQASQ4Z&lid=LSTCOMGY2H4MWQASQ4ZCAZDEF&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_26_605&otracker=search&otracker1=search&fm=organic&iid=c6505b7a-8756-40b2-bf93-4daff7e82048.COMGY2H4MWQASQ4Z.SEARCH&ppt=None&ppn=None&ssid=8k09l2oeg00000001738140565181&qH=eefe54b149d5f44e,SAMSUNG Galaxy Book4 Pro 360 Evo AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) NP96...
581,0,Manufacturing Defects,"Contact : Ph : 18002587170, 18602583079, WhatsApp Helpline - +17864826615 / Mail : Self Service warranty lookup - support.hp.com/us-en/checkwarranty",5500U,2.1GHz upto 4.0GHz,,Yes,1.69 kg,,1920 x 1080 pixel,Physical Damage,Built-in Dual Speakers,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Processing & Multitasking,No,No,Ryzen 5 Hexa Core,v5.0,DDR4,"FHD, micro-edge,anti-glare, Brightness: 250 nits, 141 ppi, Color Gamut: 45%NTSC",581,1 Year,,Windows 11 Home,15s- eq2223AU,39.62 cm (15.6 inch),"1 x SuperSpeed USB Type-C 5Gbps signaling rate, 2 x SuperSpeed USB Type-A 5Gbps signaling rate,",Yes,AMD,Built-in Dual Array Digital Microphones,Realtek RTL8821CE 802.11b/g/n/ac (2x2),SSD,Natural Silver,3 Cell,Thin and Light Laptop,Full-size island-style Natural Silver keyboard with numeric keypad,512 GB,1 Year Onsite Warranty,15s- eq2223AU,7W474PA#ACJ,8 GB,AMD Radeon AMD,HP True Vision 720p HD Camera,,1 x HDMI 1.4b,358 x 242 x 17.9,64 bit,,,,,,,,,,,Windows 11 Home,8 MB,6,,41 Wh Li-ion Battery,,,,,,,,,,,,,,,,,,,64 Bit,,,,,,,,,,,,,,,,4.2,"₹36,990",https://www.flipkart.com/hp-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15s-eq2223au-thin-light-laptop/p/itm2f070129053ed?pid=COMGZ7FRUHRF8AA3&lid=LSTCOMGZ7FRUHRF8AA39FJJTP&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_26_606&otracker=search&otracker1=search&fm=organic&iid=c6505b7a-8756-40b2-bf93-4daff7e82048.COMGZ7FRUHRF8AA3.SEARCH&ppt=None&ppn=None&ssid=8k09l2oeg00000001738140565181&qH=eefe54b149d5f44e,HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2223AU Thin and Light Laptop
582,0,Manufacturing Defects,Carry-in,1215U,0.9 GHz upto max turbo frequency at 4.4 Ghz,No,Yes,1.63 Kg,12th Gen,1920 x 1080 Pixel,Physical Damage,Yes,"Laptop, battery, power adapter, user guide",Not Available,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,No,Core i3,v5.1,DDR4,Full HD TN 250nits Anti-glare,582,,IdeaPad Slim 3,Windows 11 Home,15IAU7,39.62 cm (15.6 inch),"1 x USB 3.2 Gen 1, 1 x USB 3.2 Gen 1 (Always On), 1 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.2)",Yes,Intel,Yes,"Wi-Fi 6, 11ax 2x2",SSD,Arctic Grey,,Thin and Light Laptop,"Non-backlit, English",512 GB,1 Yr. Onsite + 1 Yr. Accidental Damage Protection,15IAU7,82RK00VTIN,8 GB,Intel Integrated UHD,HD 720p with Privacy Shutter,,,,,,,,,,,Upto 10 Hours,BR99X924BCQA,16GB,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,"₹34,550",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itmdfa8fc0e85938?pid=COMGP26H8PHCAMZE&lid=LSTCOMGP26H8PHCAMZEGEC9S3&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_26_607&otracker=search&otracker1=search&fm=organic&iid=en_VfqiKDFfKPq0pvL0tQ7GFM-MowdPclYP-8anRt14YDJ6owCDP4KsnzlZOtm8PDEhTnJgHNwO2LQth60-vG69-fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=8k09l2oeg00000001738140565181&qH=eefe54b149d5f44e,Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...
